Date,Open,High,Low,Close,Volume,MarCap,매도_금융투자,매수_금융투자,순매수_금융투자,매도_보험,매수_보험,순매수_보험,매도_투신,매수_투신,순매수_투신,매도_사모,매수_사모,순매수_사모,매도_은행,매수_은행,순매수_은행,매도_기타금융,매수_기타금융,순매수_기타금융,매도_연기금 등,매수_연기금 등,순매수_연기금 등,매도_기관합계,매수_기관합계,순매수_기관합계,매도_기타법인,매수_기타법인,순매수_기타법인,매도_개인,매수_개인,순매수_개인,매도_외국인,매수_외국인,순매수_외국인,매도_기타외국인,매수_기타외국인,순매수_기타외국인,매도_전체,매수_전체,순매수_전체,kalman_ma,target,r
2021-08-26,3151.3,3159.37,3121.04,3128.53,727719083,2259280093653567,12700222,11153112,-1547110,892863,869437,-23426,3704132,4863220,1159088,1532494,2261339,728845,68083,178369,110286,154104,68853,-85251,18415090,17992631,-422459,37466988,37386961,-80027,4779190,3956057,-823133,598826992,605014049,6187057,84956935,79716046,-5240889,1688978,1645970,-43008,727719083,727719083,0,3173.271324737824,1.0,-0.00582599562901554
2021-08-27,3116.29,3143.01,3106.97,3133.9,520668771,2262422711844216,6464790,18105717,11640927,623384,1159447,536063,3238406,3916763,678357,3241888,2538643,-703245,18547,372817,354270,338497,116040,-222457,13708183,16031752,2323569,27633695,42241179,14607484,3935062,2794542,-1140520,424823940,404351139,-20472801,62713327,69931662,7218335,1562747,1350249,-212498,520668771,520668771,0,3169.5261305441845,1.0,0.0017149896497628987
2021-08-30,3160.87,3164.87,3132.77,3144.19,602858388,2269580865742036,8228953,10772243,2543290,850848,1045295,194447,2340437,3689229,1348792,2333122,2943924,610802,160413,213549,53136,153830,86998,-66832,12302495,13155896,853401,26370098,31907134,5537036,2748872,3159351,410479,499550596,495903081,-3647515,72566817,70507645,-2059172,1622005,1381177,-240828,602858388,602858388,0,3167.1160331030837,1.0,0.003278069990864424
2021-08-31,3144.49,3199.89,3130.3,3199.27,661221167,2309062612929983,15299305,11722342,-3576963,1419586,1135063,-284523,3272874,4027169,754295,2152825,2796486,643661,90534,90487,-47,69424,60883,-8541,15011861,14522940,-488921,37316409,34355370,-2961039,3991865,3662956,-328909,520844362,519366556,-1477806,97622724,102299897,4677173,1445807,1536388,90581,661221167,661221167,0,3170.174676695259,1.0,0.01736635347025455
2021-09-01,3195.67,3215.13,3185.8,3207.02,746705227,2317655771978632,13058001,12333963,-724038,1664885,929576,-735309,3929341,4374593,445252,1848687,2506431,657744,48651,69038,20387,89075,77926,-11149,15012969,14586034,-426935,35651609,34877561,-774048,3265336,3727961,462625,625756437,609026565,-16729872,80591630,97746495,17154865,1440215,1326645,-113570,746705227,746705227,0,3173.6795851996744,1.0,0.0024194982683238275
2021-09-02,3198.03,3204.01,3171.78,3175.85,757859615,2297103341723483,15709048,10010342,-5698706,1519101,921835,-597266,3737015,3501817,-235198,2076251,2264487,188236,41851,60645,18794,97463,49987,-47476,29347100,16726101,-12620999,52527829,33535214,-18992615,4126235,3744918,-381317,606936265,630136078,23199813,92770797,88824964,-3945833,1498489,1618441,119952,757859615,757859615,0,3173.8860457382034,-1.0,-0.009766843999127807
2021-09-03,3189.71,3203.08,3181.64,3201.06,641510055,2315800431016042,11060234,9281943,-1778291,1007881,720098,-287783,2321501,2939393,617892,2200117,3023080,822963,1143535,93409,-1050126,417129,36890,-380239,14300961,13111784,-1189177,32451358,29206597,-3244761,6780934,3634149,-3146785,526579614,528415989,1836375,74058980,78826276,4767296,1639169,1427044,-212125,641510055,641510055,0,3176.470966017041,-1.0,0.00790669190410122
2021-09-06,3196.3,3206.25,3186.79,3203.33,726190124,2318348873606184,9307417,8426673,-880744,839294,937420,98126,3555661,2934130,-621531,2131831,2835297,703466,191507,124009,-67498,81118,130596,49478,14201643,13522038,-679605,30308471,28910163,-1398308,4788740,3353827,-1434913,611126779,609554276,-1572503,78500489,82858063,4357574,1465645,1513795,48150,726190124,726190124,0,3179.025929528927,-1.0,0.0007088887763113853
2021-09-07,3200.07,3201.76,3176.81,3187.42,760159709,2306637033277544,12367919,8529595,-3838324,998795,761301,-237494,3274519,4529233,1254714,2124860,2495821,370961,144692,32767,-111925,110460,18892,-91568,13515221,13314617,-200604,32536466,29682226,-2854240,2942569,3402939,460370,645563965,654203064,8639099,77527919,71088037,-6439882,1588790,1783443,194653,760159709,760159709,0,3179.8244148275194,-1.0,-0.004979081600455838
2021-09-08,3178.74,3187.55,3157.07,3162.99,859889326,2290248707246099,13902349,13783888,-118461,888197,1183366,295169,6930330,4602255,-2328075,2538664,4424672,1886008,180394,40927,-139467,74998,51403,-23595,20194034,18167567,-2026467,44708966,42254078,-2454888,5053732,5052315,-1417,708918645,710650524,1731879,98930146,99753763,823617,2277837,2178646,-99191,859889326,859889326,0,3178.223042430599,-1.0,-0.007694029367339133
2021-09-09,3146.64,3158.6,3111.49,3114.7,927368577,2256111111642365,31458675,15442473,-16016202,1664843,2854251,1189408,16353773,13879089,-2474684,5376089,5311400,-64689,264286,76866,-187420,59449,135956,76507,23063847,19447493,-3616354,78240962,57147528,-21093434,5722391,5680733,-41658,737388241,759865627,22477386,104161955,102657566,-1504389,1855028,2017123,162095,927368577,927368577,0,3172.180417975932,-1.0,-0.015384943347739273
2021-09-10,3121.09,3131.54,3103.38,3125.76,723085303,2262866816661640,9791695,15441111,5649416,1127715,1459528,331813,3901722,4040641,138919,2675404,2504844,-170560,252879,32553,-220326,67867,113243,45376,15898222,13472660,-2425562,33715504,37064580,3349076,4213832,3829198,-384634,600562943,599254021,-1308922,82855712,81251912,-1603800,1737312,1685592,-51720,723085303,723085303,0,3167.7646793380404,-1.0,0.003544614204749388
2021-09-13,3117.35,3139.13,3109.01,3127.86,732269520,2264159333328919,10107001,13214146,3107145,3246462,4034982,788520,3089433,4662889,1573456,2413412,2860688,447276,265670,24981,-240689,36508,46646,10138,14078699,14138582,59883,33237185,38982914,5745729,3484151,2998133,-486018,604961838,607506687,2544849,88836914,80876347,-7960567,1749432,1905439,156007,732269520,732269520,0,3163.9687498296717,-1.0,0.0006716110281518843
2021-09-14,3137.32,3164.31,3137.32,3148.83,713227276,2280258288758879,11373490,18003249,6629759,1910058,2419242,509184,4565135,5919628,1354493,7625571,5269834,-2355737,316267,54290,-261977,372732,106938,-265794,16607331,17976867,1369536,42770584,49750048,6979464,5204445,5064043,-140402,582223525,559073253,-23150272,80824215,97401750,16577535,2204507,1938182,-266325,713227276,713227276,0,3162.5286774333626,-1.0,0.0066818906212451285
2021-09-15,3147.21,3164.01,3138.8,3153.4,616557070,2284157740769828,9905179,9895188,-9991,1237952,1129369,-108583,3340747,3840565,499818,2273496,2615937,342441,285473,93187,-192286,82809,48107,-34702,13145441,15826350,2680909,30271097,33448703,3177606,3356628,4899492,1542864,497247776,491901070,-5346706,84092408,84675000,582592,1589161,1632805,43644,616557070,616557070,0,3161.660312704802,-1.0,0.00145028055180862
2021-09-16,3165.38,3167.68,3126.65,3130.09,612873472,2267220040394942,14139904,7606288,-6533616,1608114,1360703,-247411,3761930,3119488,-642442,2107859,2651015,543156,639955,77556,-562399,100483,88553,-11930,14283616,15844427,1560811,36641861,30748030,-5893831,3024457,3633239,608782,487351840,504544269,17192429,84582182,72541663,-12040519,1273132,1406271,133139,612873472,612873472,0,3158.65718917211,-1.0,-0.007419477688960378
2021-09-17,3127.75,3142.13,3112.51,3140.51,589244026,2284484860912835,20100344,12945392,-7154952,1245684,1232710,-12974,3439575,7471787,4032212,2699766,2573005,-126761,683079,85097,-597982,168091,54754,-113337,13233061,14021611,788550,41569600,38384356,-3185244,3041986,3321709,279723,436699159,439657794,2958635,106205620,106151229,-54391,1727661,1728938,1277,589244026,589244026,0,3156.930939218093,-1.0,0.0033234489812814386
2021-09-23,3123.64,3131.63,3107.98,3127.58,623841308,2275325269712385,10298753,11373518,1074765,1419415,1292346,-127069,3053356,3135383,82027,3044527,1897071,-1147456,555275,48731,-506544,479444,312675,-166769,12446246,13757636,1311390,31297016,31817360,520344,4481829,3359931,-1121898,498937278,494647693,-4289585,87838802,92722971,4884169,1286383,1293353,6970,623841308,623841308,0,3154.138933415152,-1.0,-0.0041256645454161595
2021-09-24,3140.73,3146.86,3119.4,3125.24,753222478,2273591460336983,11105690,9728955,-1376735,1331680,1261351,-70329,3616646,2943931,-672715,2304223,2210243,-93980,408781,25644,-383137,151441,241856,90415,12393012,12646800,253788,31311473,29058780,-2252693,4732431,3349818,-1382613,628874336,632539567,3665231,86950447,86893034,-57413,1353791,1381279,27488,753222478,753222478,0,3151.3899246289475,-1.0,-0.000748462328753563
2021-09-27,3121.7,3146.35,3119.26,3133.64,883229339,2279894817910380,8943252,11746268,2803016,1260261,922308,-337953,3776336,5289561,1513225,2819652,2044880,-774772,350345,46066,-304279,114545,70765,-43780,11550241,12593546,1043305,28814632,32713394,3898762,5154367,3942830,-1211537,761128406,737916687,-23211719,85387305,106394057,21006752,2744629,2262371,-482258,883229339,883229339,0,3149.701464433601,-1.0,0.0026841879196931573
2021-09-28,3133.4,3134.46,3095.72,3097.92,894913170,2254315886464543,15091587,8887233,-6204354,2379326,2223541,-155785,4279420,5481040,1201620,3832758,5117136,1284378,251353,119721,-131632,108837,161949,53112,15529508,16291986,762478,41472789,38282606,-3190183,4992845,4110710,-882135,745516294,760556627,15040333,100892574,90256728,-10635846,2038668,1706499,-332169,894913170,894913170,0,3144.775756669733,-1.0,-0.011464349609519356
2021-09-29,3055.5,3069.04,3030.6,3060.27,821557926,2226722696682185,15566020,12251936,-3314084,1135799,1368521,232722,4486071,5189469,703398,3792813,3939622,146809,229779,46434,-183345,143449,261652,118203,20238814,20758952,520138,45592745,43816586,-1776159,3847165,3958470,111305,662506152,668488317,5982165,107686676,103193134,-4493542,1925188,2101419,176231,821557926,821557926,0,3136.737153160297,-1.0,-0.012227771183667175
2021-09-30,3054.87,3079.43,3046.43,3068.82,885818713,2231957338378780,12278447,10139580,-2138867,907026,1565269,658243,3375806,4627623,1251817,2690116,2866161,176045,364933,30427,-334506,85536,706291,620755,15030046,15382955,352909,34731910,35318306,586396,5672607,6660053,987446,730667374,725207458,-5459916,112909473,116643596,3734123,1837349,1989300,151951,885818713,885818713,0,3130.276539265329,-1.0,0.002789975525265048
2021-10-01,3056.21,3062.6,3015.01,3019.18,855481955,2195489101771914,11647203,7226917,-4420286,860150,957715,97565,3352914,4062409,709495,2881884,1743197,-1138687,264509,110937,-153572,99395,460485,361090,12589121,14352949,1763828,31695176,28914609,-2780567,3818571,4724067,905496,712054732,729777061,17722329,105966762,90259267,-15707495,1946714,1806951,-139763,855481955,855481955,0,3119.7084896362994,-1.0,-0.016307851552289532
2021-10-05,2998.17,2998.17,2940.59,2962.17,840557005,2153672546490338,10226524,17205296,6978772,1078387,1429472,351085,4342428,6111623,1769195,4004561,3630464,-374097,417129,238803,-178326,165617,325528,159911,20741838,22141302,1399464,40976484,51082488,10106004,3658680,4175324,516644,667390333,662776389,-4613944,126431871,120442035,-5989836,2099637,2080769,-18868,840557005,840557005,0,3104.7226531019805,-1.0,-0.019063163487286303
2021-10-06,2986.06,2993.47,2908.3,2908.31,901721943,2114932681003113,13534182,14500557,966375,889914,1611141,721227,4739197,4672789,-66408,6310549,3625211,-2685338,399141,182689,-216452,899933,108864,-791069,23939710,23222189,-717521,50712626,47923440,-2789186,4235952,5795434,1559482,706183891,719169254,12985363,138626428,126590121,-12036307,1963046,2243694,280648,901721943,901721943,0,3086.0389148012423,-1.0,-0.01834995138603032
2021-10-07,2936.87,2961.53,2927.6,2959.46,595381702,2151410767360809,7499588,16335472,8835884,1195101,1614635,419534,2500684,3394521,893837,2833712,2761866,-71846,249071,57741,-191330,143631,97004,-46627,17053332,16149106,-904226,31475119,40410345,8935226,3089185,3086134,-3051,469806532,431117206,-38689326,89693619,119564591,29870972,1317247,1203426,-113821,595381702,595381702,0,3073.99810540741,-1.0,0.01743466279515497
2021-10-08,2977.82,2978.08,2949.01,2956.3,668946781,2150115811292973,12147662,7106737,-5040925,1682358,1533201,-149157,4144197,4209035,64838,4518972,3233795,-1285177,256529,75882,-180647,111685,127551,15866,18578767,16813931,-1764836,41440170,33100132,-8340038,2362351,3402338,1039987,518139581,528414097,10274516,105724911,102713252,-3011659,1279768,1316962,37194,668946781,668946781,0,3062.8020823142188,-1.0,-0.0010683328263998277
2021-10-12,2950.22,2950.94,2901.51,2916.38,660180934,2120560982087749,12583000,10661734,-1921266,1775339,1095278,-680061,3786503,3329567,-456936,1782984,2034483,251499,163537,36295,-127242,183072,89774,-93298,17026619,19244875,2218256,37301054,36492006,-809048,3364906,4133350,768444,497399776,519546645,22146869,120675616,98400850,-22274766,1439582,1608083,168501,660180934,660180934,0,3048.873693159027,-1.0,-0.013595365277546106
2021-10-13,2913.34,2953.33,2909.47,2944.41,752132429,2141374217004803,8066640,16434805,8368165,876232,1314180,437948,3977267,4939870,962603,3083188,2397016,-686172,288913,68262,-220651,5797692,97954,-5699738,15998244,18942112,2943868,38088176,44194199,6106023,3780371,3138864,-641507,611397110,594269537,-17127573,97429139,108984919,11555780,1437633,1544910,107277,752132429,752132429,0,3038.936592498315,-1.0,0.009565336317555715
2021-10-14,2968.87,2988.97,2962.33,2988.64,617170079,2172764571489626,15371354,21133935,5762581,1151776,1248298,96522,4551834,4149103,-402731,3750738,2462578,-1288160,442553,55799,-386754,106355,61451,-44904,17594739,17835095,240356,42969349,46946259,3976910,3635304,2582376,-1052928,475870599,476213092,342493,93362749,90342382,-3020367,1332078,1085970,-246108,617170079,617170079,0,3034.15213306143,-1.0,0.01490997695452981
2021-10-15,3012.62,3021.9,2999.33,3015.06,857797842,2192125724879263,7570602,11375215,3804613,1473002,1540592,67590,5665951,7852188,2186237,3183848,3527658,343810,407214,71653,-335561,55307,123570,68263,15458583,15976164,517581,33814507,40467040,6652533,3868541,3399042,-469499,711556827,691524643,-20032184,106804101,120782316,13978215,1753866,1624801,-129065,857797842,857797842,0,3032.335995393673,-1.0,0.008801296049793081
2021-10-18,3017.48,3021.17,2990.44,3006.68,926369474,2186010001816397,13397179,9932333,-3464846,1225651,980745,-244906,4346802,3979637,-367165,3415497,1618478,-1797019,142544,9157,-133387,68877,42394,-26483,13437359,13254032,-183327,36033909,29816776,-6217133,4791515,3378426,-1413089,775258097,789587267,14329170,108085821,101209279,-6876542,2200132,2377726,177594,926369474,926369474,0,3029.895470833723,-1.0,-0.0027832504922586654
2021-10-19,3022.23,3034.53,3014.19,3029.04,845703531,2202301797123014,6329456,12081117,5751661,1238719,1016536,-222183,3523842,2395160,-1128682,3488846,1861028,-1627818,435171,52858,-382313,78276,130649,52373,13451560,10887000,-2564560,28545870,28424348,-121522,4694827,3730383,-964444,719684054,728165595,8481541,90917089,83635814,-7281275,1861691,1747391,-114300,845703531,845703531,0,3029.8140942374152,-1.0,0.007409257649957521
2021-10-20,3043.13,3047.24,3012.97,3013.13,680326898,2191094043358948,8131099,8510143,379044,1316190,793026,-523164,4163923,3268068,-895855,3214209,1677089,-1537120,369010,147989,-221021,188647,144206,-44441,15461786,14408349,-1053437,32844864,28948870,-3895994,5889281,3817545,-2071736,557192320,560912218,3719898,82861700,85075484,2213784,1538733,1572781,34048,680326898,680326898,0,3028.2270210748993,-1.0,-0.005266332053212841
2021-10-21,3012.28,3025.88,3002.74,3007.33,887369794,2185679891266018,7931123,12168570,4237447,1089850,1239811,149961,3755706,3602140,-153566,1878808,4300126,2421318,3040847,42350,-2998497,275715,345410,69695,15127911,15714239,586328,33099960,37412646,4312686,3491018,3633647,142629,735961933,737610697,1648764,112898340,106874909,-6023431,1918543,1837895,-80648,887369794,887369794,0,3026.239193575692,-1.0,-0.0019267636673395917
2021-10-22,3005.36,3018.7,2996.26,3006.16,695272936,2184542201010108,6194265,10706579,4512314,764673,1296375,531702,3154789,2740767,-414022,2641317,1611185,-1030132,360363,113074,-247289,130741,316736,185995,13061660,12722642,-339018,26307808,29507358,3199550,3791005,3510011,-280994,575987003,585396488,9409485,87746105,75155664,-12590441,1441015,1703415,262400,695272936,695272936,0,3024.329161853533,-1.0,-0.00038912512193866114
2021-10-25,3001.1,3025.27,2983.29,3020.54,791795966,2194484567353427,7861754,12261797,4400043,827880,927977,100097,2626887,3225052,598165,2244598,2246246,1648,237947,123615,-114332,49880,224451,174571,13589314,14506866,917552,27438260,33516004,6077744,3439678,3443404,3726,669036034,655499543,-13536491,89747320,97460129,7712809,2134674,1876886,-257788,791795966,791795966,0,3023.9687181278746,-1.0,0.004772106555705717
2021-10-26,3039.82,3051.65,3030.53,3049.08,564559805,2215757779840433,6503990,12605761,6101771,766554,1052916,286362,2682901,2438580,-244321,1623972,2953193,1329221,85245,39627,-45618,293775,661613,367838,10914910,10411370,-503540,22871347,30163060,7291713,6671228,3848309,-2822919,455936611,452714956,-3221655,77726130,76466287,-1259843,1354489,1367193,12704,564559805,564559805,0,3026.35742685659,-1.0,0.009404282423198051
2021-10-27,3045.83,3049.02,3019.0,3025.49,607875370,2198753266106801,10848934,7776450,-3072484,907320,1024187,116867,4411366,3389366,-1022000,3896522,1499352,-2397170,131383,119067,-12316,1157731,280421,-877310,11513344,12150597,637253,32866600,26239440,-6627160,5323372,4481039,-842333,481271391,502505248,21233857,87083634,73213156,-13870478,1330373,1436487,106114,607875370,607875370,0,3026.27491294454,-1.0,-0.007766843936787269
2021-10-28,3023.17,3034.42,3009.55,3009.55,617256798,2188063339084740,12992475,11932798,-1059677,1821195,1617591,-203604,4511360,4312185,-199175,2465030,2121302,-343728,82367,539468,457101,1163457,259078,-904379,16149442,16826045,676603,39185326,37608467,-1576859,2977953,3731267,753314,478234608,492342894,14108286,95146263,82309664,-12836599,1712648,1264506,-448142,617256798,617256798,0,3024.683956905694,-1.0,-0.0052824959128056
